cid,stateFips,stateName,countyFips,countyName
5525705447572504576,23,Maine,23029,"Washington County, Maine"
5525727300366106624,23,Maine,23029,"Washington County, Maine"
5525727437805060096,23,Maine,23029,"Washington County, Maine"
5525729877346484224,23,Maine,23029,"Washington County, Maine"
5525731904571047936,23,Maine,23029,"Washington County, Maine"
5525732007650263040,23,Maine,23029,"Washington County, Maine"
5525799009140080640,23,Maine,23019,"Penobscot County, Maine"
5525822167603740672,23,Maine,23009,"Hancock County, Maine"
5525829589307228160,23,Maine,23019,"Penobscot County, Maine"
5525829761105920000,23,Maine,23019,"Penobscot County, Maine"
5525829795465658368,23,Maine,23019,"Penobscot County, Maine"
5525830276501995520,23,Maine,23019,"Penobscot County, Maine"
5525830310861733888,23,Maine,23019,"Penobscot County, Maine"
5525832166287605760,23,Maine,23019,"Penobscot County, Maine"
5525832441165512704,23,Maine,23019,"Penobscot County, Maine"
5525832750403158016,23,Maine,23019,"Penobscot County, Maine"
5525833025281064960,23,Maine,23019,"Penobscot County, Maine"
5525833609396617216,23,Maine,23019,"Penobscot County, Maine"
5525833643756355584,23,Maine,23019,"Penobscot County, Maine"
5525834056073216000,23,Maine,23019,"Penobscot County, Maine"
5525834468390076416,23,Maine,23019,"Penobscot County, Maine"
5525835980218564608,23,Maine,23019,"Penobscot County, Maine"
5525836289456209920,23,Maine,23019,"Penobscot County, Maine"
5525836426895163392,23,Maine,23019,"Penobscot County, Maine"
5525837663845744640,23,Maine,23019,"Penobscot County, Maine"
5525837766924959744,23,Maine,23019,"Penobscot County, Maine"
5525838076162605056,23,Maine,23019,"Penobscot County, Maine"
5525839759789785088,23,Maine,23019,"Penobscot County, Maine"
5525840412624814080,23,Maine,23019,"Penobscot County, Maine"
5525840584423505920,23,Maine,23019,"Penobscot County, Maine"
5525842233690947584,23,Maine,23019,"Penobscot County, Maine"
5525853263166963712,23,Maine,23019,"Penobscot County, Maine"
5525855874507079680,23,Maine,23019,"Penobscot County, Maine"
5525856802220015616,23,Maine,23019,"Penobscot County, Maine"
5525856974018707456,23,Maine,23019,"Penobscot County, Maine"
5525859585358823424,23,Maine,23019,"Penobscot County, Maine"
5525859860236730368,23,Maine,23019,"Penobscot County, Maine"
5525864808039055360,23,Maine,23019,"Penobscot County, Maine"
5525864911118270464,23,Maine,23019,"Penobscot County, Maine"
5525865838831206400,23,Maine,23019,"Penobscot County, Maine"
5525868450171322368,23,Maine,23019,"Penobscot County, Maine"
5525869274805043200,23,Maine,23019,"Penobscot County, Maine"
5525869755841380352,23,Maine,23019,"Penobscot County, Maine"
5525869790201118720,23,Maine,23019,"Penobscot County, Maine"
5525869824560857088,23,Maine,23019,"Penobscot County, Maine"
5525871164590653440,23,Maine,23019,"Penobscot County, Maine"
5525871198950391808,23,Maine,23019,"Penobscot County, Maine"
5525871233310130176,23,Maine,23019,"Penobscot County, Maine"
5525871405108822016,23,Maine,23019,"Penobscot County, Maine"
5525871473828298752,23,Maine,23019,"Penobscot County, Maine"
5525873466693124096,23,Maine,23019,"Penobscot County, Maine"
5525873569772339200,23,Maine,23019,"Penobscot County, Maine"
5525874188247629824,23,Maine,23019,"Penobscot County, Maine"
5525874222607368192,23,Maine,23019,"Penobscot County, Maine"
5525874978521612288,23,Maine,23019,"Penobscot County, Maine"
5525875012881350656,23,Maine,23019,"Penobscot County, Maine"
5525875081600827392,23,Maine,23019,"Penobscot County, Maine"
5525876765228007424,23,Maine,23019,"Penobscot County, Maine"
5525880098122629120,23,Maine,23019,"Penobscot County, Maine"
5525880132482367488,23,Maine,23019,"Penobscot County, Maine"
5525883671535419392,23,Maine,23021,"Piscataquis County, Maine"
5525884015132803072,23,Maine,23021,"Piscataquis County, Maine"
5525891436836290560,23,Maine,23019,"Penobscot County, Maine"
5525896384638615552,23,Maine,23019,"Penobscot County, Maine"
5525901882196754432,23,Maine,23019,"Penobscot County, Maine"
5525903119147335680,23,Maine,23019,"Penobscot County, Maine"
5525904699695300608,23,Maine,23019,"Penobscot County, Maine"
5525905283810852864,23,Maine,23019,"Penobscot County, Maine"
5525906555121172480,23,Maine,23019,"Penobscot County, Maine"
5525921776485269504,23,Maine,23021,"Piscataquis County, Maine"
5525951360220004352,23,Maine,23021,"Piscataquis County, Maine"
5525953009487446016,23,Maine,23021,"Piscataquis County, Maine"
5525954212078288896,23,Maine,23021,"Piscataquis County, Maine"
5525954521315934208,23,Maine,23021,"Piscataquis County, Maine"
5525954555675672576,23,Maine,23021,"Piscataquis County, Maine"
5525954590035410944,23,Maine,23021,"Piscataquis County, Maine"
5525954727474364416,23,Maine,23021,"Piscataquis County, Maine"
5525955174150963200,23,Maine,23021,"Piscataquis County, Maine"
5525956273662590976,23,Maine,23021,"Piscataquis County, Maine"
5525960946587009024,23,Maine,23019,"Penobscot County, Maine"
5525961839940206592,23,Maine,23019,"Penobscot County, Maine"
5525961874299944960,23,Maine,23019,"Penobscot County, Maine"
5525962011738898432,23,Maine,23019,"Penobscot County, Maine"
5525962424055758848,23,Maine,23019,"Penobscot County, Maine"
5525963042531049472,23,Maine,23019,"Penobscot County, Maine"
5525963076890787840,23,Maine,23019,"Penobscot County, Maine"
5525963179970002944,23,Maine,23019,"Penobscot County, Maine"
5525963214329741312,23,Maine,23019,"Penobscot County, Maine"
5525963248689479680,23,Maine,23019,"Penobscot County, Maine"
5525963626646601728,23,Maine,23019,"Penobscot County, Maine"
5525963695366078464,23,Maine,23019,"Penobscot County, Maine"
5525963729725816832,23,Maine,23019,"Penobscot County, Maine"
5525963798445293568,23,Maine,23019,"Penobscot County, Maine"
5525979225967820800,23,Maine,23021,"Piscataquis County, Maine"
5525982112185843712,23,Maine,23021,"Piscataquis County, Maine"
5525983177337733120,23,Maine,23021,"Piscataquis County, Maine"
5525983486575378432,23,Maine,23021,"Piscataquis County, Maine"
5525983520935116800,23,Maine,23021,"Piscataquis County, Maine"
5525986166634971136,23,Maine,23021,"Piscataquis County, Maine"
5525986200994709504,23,Maine,23021,"Piscataquis County, Maine"
5525986269714186240,23,Maine,23021,"Piscataquis County, Maine"
5525986475872616448,23,Maine,23021,"Piscataquis County, Maine"
5526005579887149056,23,Maine,23025,"Somerset County, Maine"
5526007847629881344,23,Maine,23025,"Somerset County, Maine"
5526007916349358080,23,Maine,23025,"Somerset County, Maine"
5526014719577554944,23,Maine,23025,"Somerset County, Maine"
5526018602227990528,23,Maine,23025,"Somerset County, Maine"
5526018945825374208,23,Maine,23025,"Somerset County, Maine"
5526025955212001280,23,Maine,23021,"Piscataquis County, Maine"
5526027398321012736,23,Maine,23021,"Piscataquis County, Maine"
5526027432680751104,23,Maine,23021,"Piscataquis County, Maine"
5526027467040489472,23,Maine,23021,"Piscataquis County, Maine"
5526040145783947264,23,Maine,23021,"Piscataquis County, Maine"
5526041726331912192,23,Maine,23021,"Piscataquis County, Maine"
5526049491632783360,23,Maine,23021,"Piscataquis County, Maine"
5526052206052114432,23,Maine,23021,"Piscataquis County, Maine"
5526052309131329536,23,Maine,23021,"Piscataquis County, Maine"
5526060486749061120,23,Maine,23025,"Somerset County, Maine"
5526063510406037504,23,Maine,23025,"Somerset County, Maine"
