id,fips,frs,naics,interests
9670177364398571520,05109,,,
9260901821864476672,06013,110021329310,,Criteriaandhazardousairpollutantinventory
9260901890583953408,06013,110040426456,,Enforcement-Complianceactivity
9260942297636274176,06013,110054240086,,Criteriaandhazardousairpollutantinventory
9266906976418267136,06013,110055752939,,
9260901856224215040,06013,110055776272,,
9260901890583953408,06013,110055823104,,
9266906976418267136,06013,110055867799,,
9266906976418267136,06013,110065101767,,
9260901856224215040,06013,110065342374,,
9260901890583953408,06013,110071759223,,
9282107277995671552,06025,,,
9283981086327570432,06025,,,
9282107243635933184,06025,110070396281,,
9263905721991299072,06077,,,
9263911769305251840,06077,,,
9263911906744205312,06077,,,
9263935924201324544,06077,,,
9263908883087228928,06077,110055772301,,
9263908883087228928,06077,110055909922,,
9263908883087228928,06077,110065044712,,
9266951747157360640,06113,110000495839,325|32531|3253|32|325311,SQG|Statemaster|Hazardouswastebiennialreporter|Greenhousegasreporter|Enforcement-Complianceactivity|Criteriaandhazardousairpollutantinventory|Airmajor|Trireporter
9266951781517099008,06113,110002408136,,Criteriaandhazardousairpollutantinventory
9266951747157360640,06113,110002848312,,SQG
9266951747157360640,06113,110002894468,,SQG
9266951747157360640,06113,110009538278,,Unspecifieduniverse|Statemaster|Criteriaandhazardousairpollutantinventory
9266951747157360640,06113,110013859315,,Criteriaandhazardousairpollutantinventory
9266951781517099008,06113,110021144055,,Criteriaandhazardousairpollutantinventory
9266951781517099008,06113,110030479239,,Enforcement-Complianceactivity|Formalenforcementaction
9266951747157360640,06113,110031377196,,SQG
9266951747157360640,06113,110033608923,,Statemaster
9266951747157360640,06113,110038033384,221|221320|22|2213,Criteriaandhazardousairpollutantinventory
9266951781517099008,06113,110038391754,,Enforcement-Complianceactivity
9266951781517099008,06113,110041521029,,Criteriaandhazardousairpollutantinventory
9266951747157360640,06113,110054220516,,Criteriaandhazardousairpollutantinventory
9266950475847041024,06113,110054225245,221|2213|22|221320,Criteriaandhazardousairpollutantinventory
9266951781517099008,06113,110055700790,,
9266951781517099008,06113,110055735717,,
9266951781517099008,06113,110055754198,3219|321|32|321920,Criteriaandhazardousairpollutantinventory
9266951781517099008,06113,110055754232,,
9266951781517099008,06113,110055858228,,
9266951747157360640,06113,110055908905,,
9266950475847041024,06113,110055908987,,
9266951781517099008,06113,110056926199,,
9266950441487302656,06113,110057126382,,
9266951747157360640,06113,110058257899,,
9266951781517099008,06113,110060257243,444180|44|444|4441,
9266951781517099008,06113,110065164752,,
9266951781517099008,06113,110065525961,,
9266951747157360640,06113,110066394137,,
9266951747157360640,06113,110066685849,,
9266951781517099008,06113,110070060948,,
9266951747157360640,06113,110070061801,,
9266951747157360640,06113,110070097540,,
9266951747157360640,06113,110070422682,,
9266951747157360640,06113,110070476463,,
9266951781517099008,06113,110070482297,,
9266949376335413248,06113,110071966111,,
9266949376335413248,06113,110071976444,,
6102284397375913984,16001,,,
6102284294296698880,16001,110013070586,,
6102284294296698880,16001,110013071291,,
6102284294296698880,16001,110020068228,,Icis-Npdesunpermitted|Enforcement-Complianceactivity
6102284191217483776,16001,110054066247,,
6102284431735652352,16001,110071668646,236115|23|236|2361|23611,
6004664085705129984,16011,,,
6004667899636088832,16011,,,
6004673637712396288,16011,,,
6004702740410793984,16011,,,
6004723631131721728,16011,,,
6004723665491460096,16011,,,
6004724318326489088,16011,,,
6004724352686227456,16011,,,
6004724421405704192,16011,,,
6004725074240733184,16011,,,
6004734660607737856,16011,,,
6004734694967476224,16011,,,
6004734798046691328,16011,,,
6004735347802505216,16011,,,
6004723699851198464,16011,110005788237,,Unspecifieduniverse|Pesticideproducer|Complianceactivity
6004723699851198464,16011,110013064842,,
6004723871649890304,16011,110014374532,339|3391|33911|339116|33,Unspecifieduniverse
6004723699851198464,16011,110028251932,447110,Enforcement-Complianceactivity
6004723699851198464,16011,110046355494,,Airprogram|Statemaster
6004723837290151936,16011,110070281838,3364|33641|336411|336|33,
6004723699851198464,16011,110071497759,,
6004536885953691648,16019,,,
6004655255252369408,16029,,,
6004437139633209344,16065,,,
6004437448870854656,16065,,,
6101065073340448768,16083,,,
9665090130255282176,22005,110006025817,,Unspecifieduniverse
9665090130255282176,22005,110009576985,,CESQG
9665090130255282176,22005,110030773820,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665090130255282176,22005,110037493628,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665090130255282176,22005,110041454663,488|48811|4881|48|488119,Criteriaandhazardousairpollutantinventory
9665090130255282176,22005,110043733449,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665090130255282176,22005,110062669107,,Enforcement-Complianceactivity
9665090130255282176,22005,110070124019,44131,
9665077760749469696,22007,110006022240,,Unspecifieduniverse
9665082845990748160,22007,110008382106,,SQG
9665077760749469696,22007,110031270844,,Icis-Npdesunpermitted|Enforcement-Complianceactivity
9665077760749469696,22007,110032941734,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665077760749469696,22007,110035771082,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665077760749469696,22007,110070120581,452990,
9665077760749469696,22007,110071725427,,
9665077760749469696,22007,110071970007,,Brownfieldsproperty
9672496921616318464,22019,,,
9672610102594502656,22023,,,
9666588833323417600,22033,110003281662,11111|11|111|1111,Unspecifieduniverse
9666588833323417600,22033,110003284990,,Unspecifieduniverse
9666588833323417600,22033,110003288380,11|111|1111|11111,CESQG
9666588833323417600,22033,110003302266,81|811|8111|811121|81112,Unspecifieduniverse
9666588833323417600,22033,110003307626,42182,Unspecifieduniverse
9666588833323417600,22033,110009581773,333|3331|33313|333132|33,CESQG
9666588833323417600,22033,110010779050,,Formalenforcementaction
9666588833323417600,22033,110012817336,4884|488490|48|488,Statemaster|LQG|Airminor|Hazardouswastebiennialreporter
9666588833323417600,22033,110043261350,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9666588833323417600,22033,110045508063,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9666588833323417600,22033,110045975076,,CESQG
9666588833323417600,22033,110055164833,,Icis-Npdesnon-Major
9666588833323417600,22033,110055208065,,Icis-Npdesnon-Major
9666588833323417600,22033,110055209910,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9666588833323417600,22033,110072002116,,
9665030687907905536,22057,,,
9665032234096132096,22057,,,
9665032268455870464,22057,,,
9665074702732754944,22057,110001308790,311314|3113|31|311|311311|31131,Criteriaandhazardousairpollutantinventory|CESQG|Airmajor|Enforcement-Complianceactivity|Icis-Npdesnon-Major|Statemaster|Trireporter
9665074496574324736,22057,110003272191,811198|81119|8111|811|81,CESQG
9665074427854848000,22057,110003286140,,SQG
9665074427854848000,22057,110003287639,81|812|8123|81232,CESQG
9665074427854848000,22057,110003290420,323|3231|32311|323111|32,CESQG
9665074427854848000,22057,110003292428,,LQG
9665074427854848000,22057,110003311728,6211|62|621|62111,SQG
9665074427854848000,22057,110003316983,,CESQG
9665074427854848000,22057,110003317857,811118,CESQG
9665074496574324736,22057,110003332509,,SQG
9665074427854848000,22057,110003332545,,CESQG
9665074427854848000,22057,110003336961,,CESQG
9665074427854848000,22057,110003341394,81|811|8111|81111|811111,CESQG
9665074427854848000,22057,110003360247,,CESQG
9665074427854848000,22057,110003363100,81112|8111|811|81|811121,CESQG
9665074496574324736,22057,110007305914,,Airminor
9665074427854848000,22057,110011468517,,Complianceactivity
9665074496574324736,22057,110012702619,333|33|33311|3331|333111,SQG|Hazardouswastebiennialreporter|Trireporter|Airsyntheticminor|Enforcement-Complianceactivity|Formalenforcementaction|Statemaster
9665074496574324736,22057,110020512970,,Complianceactivity
9665074496574324736,22057,110032823498,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665074427854848000,22057,110039183889,,Icis-Npdesunpermitted|Enforcement-Complianceactivity
9665074427854848000,22057,110039534064,,Brownfieldsproperty
9665074702732754944,22057,110042357703,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665074496574324736,22057,110042391337,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665074702732754944,22057,110043735205,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665074427854848000,22057,110055209830,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665034639277817856,22057,110059784185,,Formalenforcementaction
9665074427854848000,22057,110060360684,,Enforcement-Complianceactivity
9665074427854848000,22057,110070120504,,
9665074496574324736,22057,110070562980,,
9665074496574324736,22057,110070686609,,
9665074702732754944,22057,110071499659,,
9665074427854848000,22057,110071546314,,
9665074496574324736,22057,110071814948,,
9665074427854848000,22057,110071972401,,
9665185512888991744,22109,,,
9665011927490756608,22109,110001937076,22111|221112|2211|22|221,Airprogram|Criteriaandhazardousairpollutantinventory|Electricpowergenerator-Gasbased|Enforcement-Complianceactivity|Formalenforcementaction|Greenhousegasreporter|Icis-Npdesnon-Major|SQG|Statemaster|Airmajor|Electricgenerator
9665011927490756608,22109,110002068814,32|327320|3273|327,Icis-Npdesnon-Major|Enforcement-Complianceactivity|Airminor|Statemaster
9665011927490756608,22109,110003270772,,CESQG
9665011583893372928,22109,110003280654,,SQG
9665011583893372928,22109,110003283269,488119|4881|48|488|48811,Statemaster|Criteriaandhazardousairpollutantinventory|SQG|Airminor
9665011583893372928,22109,110003285061,,CESQG
9665011927490756608,22109,110003289352,48|4861|48611|486,LQG|Airminor|Statemaster
9665011583893372928,22109,110003290714,81|811|8111|81111,Unspecifieduniverse
9665011927490756608,22109,110003311498,,SQG
9665191835080851456,22109,110003313691,424|424710|4247|42,Enforcement-Complianceactivity|Formalenforcementaction|CESQG
9665011927490756608,22109,110003318231,,CESQG
9665011583893372928,22109,110003322039,,CESQG
9665011927490756608,22109,110003327613,,CESQG
9665011583893372928,22109,110003339325,33|334517|33451|3345|334,CESQG
9665011927490756608,22109,110003346040,81|812|8123|81232,CESQG
9665011927490756608,22109,110003348547,81119|811198|8111|811|81,CESQG
9665011927490756608,22109,110003364519,323119,CESQG
9665011927490756608,22109,110003367393,,CESQG
9665011927490756608,22109,110007304158,,Airminor
9665011927490756608,22109,110008377292,,Unspecifieduniverse
9665011927490756608,22109,110008379334,,Unspecifieduniverse
9665192968952217600,22109,110008389467,211111,CESQG
9665011927490756608,22109,110011143100,42|424720|424|4247,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665011927490756608,22109,110012186785,3331|33313|333132|333|33,CESQG
9665011583893372928,22109,110015820334,,SQG
9665011583893372928,22109,110024875651,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665192968952217600,22109,110033651830,,Statemaster|Airminor
9665011927490756608,22109,110033660722,,
9665011927490756608,22109,110041876315,,Enforcement-Complianceactivity
9665011927490756608,22109,110041877449,,Enforcement-Complianceactivity
9665011927490756608,22109,110041886867,,Enforcement-Complianceactivity
9665011583893372928,22109,110043299757,211111,Airminor
9665191835080851456,22109,110043993159,42|424710|424|4247,Trireporter|Enforcement-Complianceactivity
9665191835080851456,22109,110054127832,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665191835080851456,22109,110054134888,,Icis-Npdesnon-Major|Enforcement-Complianceactivity
9665191835080851456,22109,110063915848,,Enforcement-Complianceactivity|Icis-Npdesnon-Major
9665011927490756608,22109,110070158556,,
9665011583893372928,22109,110070278246,3366|336611|33661|33|336,
9665011927490756608,22109,110071964645,,
9665011927490756608,22109,110071966670,,
5526597254581846016,23001,110000717797,,Formalenforcementaction|Enforcement-Complianceactivity
5526597254581846016,23001,110000865537,,SQG
5526597254581846016,23001,110000865564,44|441|4411|44111,SQG
5526597323301322752,23001,110003557204,,Unspecifieduniverse
5526597323301322752,23001,110020582779,812320|8123|812|81,Airminor
5526597254581846016,23001,110022862311,,Enforcement-Complianceactivity
5526597323301322752,23001,110039666705,,Statemaster|Infectiouswaste
5526597254581846016,23001,110055222263,,Enforcement-Complianceactivity
5529117060354801664,23003,110020156150,221112|22111|2211|221|22,Icis-Npdesnon-Major|Npdespermit|Statemaster|Enforcement-Complianceactivity
5529117060354801664,23003,110028026071,22,Electricpowergenerator-Waterbased|Electricgenerator
5526960299577442304,23017,,,
5526960368296919040,23017,,,
5526986790935724032,23017,110052447991,,Watertreatmentplant
5526958444151570432,23017,110055211907,,Enforcement-Complianceactivity
5525968780607356928,23019,,,
5525937169648058368,23021,,,
5569438282049126400,26029,,,
5563696529249665024,26033,,,
5563696666688618496,26033,,,
5563696735408095232,26033,,,
5563697010286002176,26033,,,
5563704913025826816,26033,,,
5563704947385565184,26033,,,
5563704981745303552,26033,,,
5563705119184257024,26033,,,
5563705497141379072,26033,,,
5563705531501117440,26033,,,
5563705600220594176,26033,,,
5563705703299809280,26033,,,
5563705737659547648,26033,,,
5563705772019286016,26033,,,
5563705840738762752,26033,,,
5563705943817977856,26033,,,
5563705978177716224,26033,,,
5563706115616669696,26033,,,
5563706321775099904,26033,,,
5563706356134838272,26033,,,
5563706424854315008,26033,,,
5563706459214053376,26033,,,
5563706527933530112,26033,,,
5563706596653006848,26033,,,
5563706699732221952,26033,,,
5563706734091960320,26033,,,
5563707043329605632,26033,,,
5563707077689344000,26033,,,
5563707112049082368,26033,,,
5563707455646466048,26033,,,
5563712300369575936,26033,,,
5563712781405913088,26033,,,
5563712815765651456,26033,,,
5563712850125389824,26033,,,
5563745732395008000,26033,,,
5563745801114484736,26033,,,
5563745835474223104,26033,,,
5563745869833961472,26033,,,
5563749030929891328,26033,,,
5563749958642827264,26033,,,
5563750027362304000,26033,,,
5563750061722042368,26033,,,
5563750130441519104,26033,,,
5563750164801257472,26033,,,
5563750302240210944,26033,,,
5563750405319426048,26033,,,
5563750439679164416,26033,,,
5563750748916809728,26033,,,
5563751058154455040,26033,,,
5563751504831053824,26033,,,
5563755627999657984,26033,,,
5563756109035995136,26033,,,
5563756177755471872,26033,,,
5563756212115210240,26033,,,
5563756246474948608,26033,,,
5563756452633378816,26033,,,
5563756486993117184,26033,,,
5563756521352855552,26033,,,
5563756555712593920,26033,,,
5563756933669715968,26033,,,
5563757036748931072,26033,,,
5563757071108669440,26033,,,
5563757105468407808,26033,,,
5563757139828146176,26033,,,
5563757174187884544,26033,,,
5563757242907361280,26033,,,
5563769646772912128,26033,,,
5563769681132650496,26033,,,
5563770333967679488,26033,,,
5563770368327417856,26033,,,
5563770780644278272,26033,,,
5563770815004016640,26033,,,
5563770952442970112,26033,,,
5563770986802708480,26033,,,
5563772739149365248,26033,,,
5563772979667533824,26033,,,
5563773357624655872,26033,,,
5563773426344132608,26033,,,
5563773460703870976,26033,,,
5563773529423347712,26033,,,
5563774044819423232,26033,,,
5563774147898638336,26033,,,
5563774663294713856,26033,,,
5563774732014190592,26033,,,
5563774766373928960,26033,,,
5563696563609403392,26033,110000733430,,Enforcement-Complianceactivity|Icis-Npdesmajor|Unspecifieduniverse
5563705806379024384,26033,110003565302,11|111|1113|11131,CESQG
5563696563609403392,26033,110003624310,,CESQG
5563756280834686976,26033,110007584248,42|423|4234|42345,Unspecifieduniverse
5563705875098501120,26033,110010737827,,Formalenforcementaction
5563696563609403392,26033,110067606451,,Enforcement-Complianceactivity
5959159456959823872,27003,110000426012,33|3371|337127|33712|337,Trireporter|Criteriaandhazardousairpollutantinventory|Airprogram|Wastewaterprogram|SQG|Hazardouswasteprogram|Airsyntheticminor
5959159456959823872,27003,110001444072,,Airprogram|Airminor|CESQG|Enforcement-Complianceactivity|Hazardouswasteprogram|Icis-Npdesnon-Major|Wastewaterprogram
5959149973672034304,27003,110001975417,,Airminor|Airsyntheticminor|CESQG
5959146881295581184,27003,110003726512,,CESQG
5959146743856627712,27003,110003779046,,SQG
5959146743856627712,27003,110003784860,,Unspecifieduniverse
5959146950015057920,27003,110003786387,,SQG
5959146950015057920,27003,110003857782,,CESQG
5959159456959823872,27003,110003858308,921190|9211|921|92,SQG
5959146743856627712,27003,110003863515,,CESQG
5959159456959823872,27003,110003868841,,Unspecifieduniverse
5959159422600085504,27003,110003869751,61|611110|61111|6111|611,Airprogram|Criteriaandhazardousairpollutantinventory|Unspecifieduniverse
5959159456959823872,27003,110003873791,,Unspecifieduniverse
5959149973672034304,27003,110003881586,33|332|3327|33272|332721|334|3345|33451,CESQG|Hazardouswasteprogram
5959146743856627712,27003,110003893485,,CESQG
5959063490210562048,27003,110003898943,,CESQG
5959159422600085504,27003,110003903759,,CESQG|Complianceactivity
5959149973672034304,27003,110003906916,,CESQG
5959149973672034304,27003,110003908898,811118|8111|81111|811114|811|81,SQG
5959159456959823872,27003,110003911090,,SQG
5959063490210562048,27003,110003918556,,CESQG
5959146915655319552,27003,110003934262,,Unspecifieduniverse
5959146915655319552,27003,110006049338,,Unspecifieduniverse
5959146743856627712,27003,110006051976,,CESQG
5959146915655319552,27003,110006061974,,SQG
5959159456959823872,27003,110006416306,,Unspecifieduniverse
5959159456959823872,27003,110006420676,,CESQG
5959159456959823872,27003,110007627504,,Unspecifieduniverse
5959146743856627712,27003,110008750342,,CESQG
5959159422600085504,27003,110008781915,,CESQG
5959159456959823872,27003,110008782255,,Unspecifieduniverse
5959146743856627712,27003,110008821784,811|8111|81|811121|81112,Criteriaandhazardousairpollutantinventory|SQG|Airprogram|Airminor|Hazardouswasteprogram
5959159456959823872,27003,110009401307,,Unspecifieduniverse
5959146743856627712,27003,110011833917,,Complianceactivity
5959149973672034304,27003,110012235991,,Unspecifieduniverse|Airminor
5959159456959823872,27003,110014351824,,CESQG
5959146743856627712,27003,110020635981,4551|812922|81292|8129|812|81|455110|45|452112|455,CESQG
5959063490210562048,27003,110020696095,,CESQG
5959146743856627712,27003,110024870923,,CESQG
5959063490210562048,27003,110024872636,,Unspecifieduniverse
5959146743856627712,27003,110031298003,,CESQG
5959063490210562048,27003,110031370228,,Unspecifieduniverse
5959146743856627712,27003,110035442866,,CESQG
5959146950015057920,27003,110036275857,,Statemaster|Drinkingwatersystem|Drinkingwaterprogram
5959146950015057920,27003,110037418568,814|81|8141|81411,Unspecifieduniverse
5959063490210562048,27003,110038506060,,CESQG
5959159456959823872,27003,110040139310,,CESQG
5959063490210562048,27003,110040318448,33|332|3328|33281|332812,Wastewaterprogram|CESQG
5959063490210562048,27003,110040444944,,CESQG
5959159456959823872,27003,110041029473,33311|333111|333|33|3331,Criteriaandhazardousairpollutantinventory|Trireporter|SQG|Airprogram|Hazardouswasteprogram
5959149973672034304,27003,110054844308,,SQG
5959146743856627712,27003,110055452380,444120|44|444|4441,
5959146950015057920,27003,110058356719,812|81|8123,
5959159422600085504,27003,110061930870,,
5959146915655319552,27003,110067719632,,
5959146915655319552,27003,110067748931,,
5959146743856627712,27003,110067773047,,
5959146950015057920,27003,110067775866,,
5959149973672034304,27003,110067819105,,
5959146743856627712,27003,110067847174,,
5959146915655319552,27003,110067855967,,
5959146915655319552,27003,110067874376,,
5959146915655319552,27003,110067881162,,
5959146915655319552,27003,110067893195,,
5959063490210562048,27003,110067897510,,
5959146743856627712,27003,110067918882,,
5959149973672034304,27003,110067922421,,
5959146915655319552,27003,110067936121,,
5959146915655319552,27003,110067943621,,
5959146950015057920,27003,110067952166,,
5959146915655319552,27003,110067956858,,
5959146915655319552,27003,110067964885,,
5959159456959823872,27003,110067972377,,
5959146743856627712,27003,110067978068,,
5959146915655319552,27003,110067987370,,
5959146915655319552,27003,110067991882,,
5959146915655319552,27003,110068001600,,
5959146915655319552,27003,110068022437,,
5959146915655319552,27003,110068040961,,
5959159456959823872,27003,110068052181,,
5959159422600085504,27003,110068056052,,
5959146915655319552,27003,110068063375,,
5959063490210562048,27003,110068070492,,
5959146915655319552,27003,110068077789,,
5959159456959823872,27003,110068156257,,
5959146915655319552,27003,110068209414,33|339|3399|339950,
5959063490210562048,27003,110068223041,,Undergroundstoragetankprogram
5959063490210562048,27003,110068225539,,
5959146743856627712,27003,110068253632,,Brownfieldssite|Undergroundstoragetankprogram
5959063490210562048,27003,110068278447,,
5959063490210562048,27003,110068283789,,
5959063490210562048,27003,110068293260,,
5959159456959823872,27003,110068309100,,Undergroundstoragetankprogram
5959063490210562048,27003,110068309342,325510|3255|325|32,Hazardouswasteprogram
5959146743856627712,27003,110068312294,,
5959146915655319552,27003,110068318822,,
5959146915655319552,27003,110068344063,,
5959146915655319552,27003,110068347168,,
5959146743856627712,27003,110068350803,,
5959159456959823872,27003,110068375270,,
5959146915655319552,27003,110068376279,,
5959146915655319552,27003,110068380193,,
5959146915655319552,27003,110068397130,,
5959159456959823872,27003,110068398521,,
5959146915655319552,27003,110068402240,,
5959063490210562048,27003,110068452980,,Undergroundstoragetankprogram
5959146743856627712,27003,110068484134,,
5959063490210562048,27003,110068492045,,
5959146915655319552,27003,110068504755,,
5959146915655319552,27003,110068523752,,
5959063490210562048,27003,110068585659,,
5959159456959823872,27003,110068610186,,
5959146915655319552,27003,110068636578,,
5959146915655319552,27003,110068651587,,
5959159456959823872,27003,110068686372,,
5959146881295581184,27003,110068708599,,
5959159456959823872,27003,110068723643,,
5959146743856627712,27003,110068771458,62|621|621111|62111|6211,
5959159456959823872,27003,110068775338,,Brownfieldssite
5959146915655319552,27003,110068835425,,
5959146915655319552,27003,110068851415,,
5959146743856627712,27003,110068863885,,
5959146915655319552,27003,110068864492,,
5959149973672034304,27003,110068894824,,
5959159422600085504,27003,110068929921,,
5959159456959823872,27003,110068937896,,
5959146743856627712,27003,110068946984,,
5959063490210562048,27003,110068970876,,
5959146950015057920,27003,110069016451,,
5959146950015057920,27003,110069053151,,
5959159456959823872,27003,110069059814,,
5959146915655319552,27003,110069077402,,
5959159456959823872,27003,110069099709,,Wastewaterprogram
5959146743856627712,27003,110069104285,,
5959146915655319552,27003,110069110928,,
5959146915655319552,27003,110069144330,,
5959149973672034304,27003,110069146917,623|62|623220|6232,Undergroundstoragetankprogram|Airprogram|Brownfieldssite|Criteriaandhazardousairpollutantinventory|Hazardouswasteprogram
5959146915655319552,27003,110069159500,,
5959146743856627712,27003,110069462548,456110|4561|456|45,
5959159456959823872,27003,110069519943,,
5959159456959823872,27003,110070234792,33|332|3328|33281|332813,
5959146743856627712,27003,110070245564,,
5959146743856627712,27003,110070245766,,
5959063490210562048,27003,110070246155,,
5959146743856627712,27003,110070246315,453991,
5959063490210562048,27003,110070275100,,
5959063490210562048,27003,110070275983,,
5959146743856627712,27003,110070291417,33|332|3329|33299|332999,
5959063490210562048,27003,110070296803,332812|33281|3328|332|33,
5959149973672034304,27003,110070297877,3327|332|33|332710,
5959159456959823872,27003,110070305443,,
5959063490210562048,27003,110070309050,333318,
5959159456959823872,27003,110070322673,,
5959149973672034304,27003,110070325092,,
5959159456959823872,27003,110070326245,333294,
5959149973672034304,27003,110070329987,326|32619|326199|3261|32,
5959149973672034304,27003,110070334502,33|332|3327|332710,
5959149973672034304,27003,110070338194,,
5959149973672034304,27003,110070339268,,
5959063490210562048,27003,110070346481,,
5959146743856627712,27003,110070492358,812|8122|812220|81,
5959146743856627712,27003,110070559453,,
5959146743856627712,27003,110070812856,,
5959146915655319552,27003,110070812884,,
5959063490210562048,27003,110071477695,,
5959146881295581184,27003,110071480089,,
5959159456959823872,27003,110071480244,,
5959159456959823872,27003,110071480362,,
5959159422600085504,27003,110071485318,,
5959159456959823872,27003,110071487037,,
5959146915655319552,27003,110071493502,,
5959063490210562048,27003,110071493577,,
5959159456959823872,27003,110071720005,3222|322|32|32221|322211,Criteriaandhazardousairpollutantinventory
5961018009567887360,27007,,,
5959160109794852864,27053,,,
5959185673440198656,27053,,,
5959186566793396224,27053,,,
5959170280277409792,27053,110000605970,32551|3255|32|325|325612|32561|3256,Hazardouswastebiennialreporter|LQG|Transporter|Trireporter|Airsyntheticminor|Complianceactivity
5959161278025957376,27053,110001443288,32412|3241|32|324122|324,SQG|Icis-Npdesnon-Major|Trireporter|Wastewaterprogram|Airmajor|Airprogram|Enforcement-Complianceactivity|Formalenforcementaction|Hazardouswasteprogram
5959160419032498176,27053,110001446472,,CESQG|Airprogram
5959164026805026816,27053,110003733880,,Unspecifieduniverse
5959170280277409792,27053,110003734335,62121|6212|621|62,Unspecifieduniverse
5959170280277409792,27053,110003739456,,Unspecifieduniverse
5959160419032498176,27053,110003748641,,CESQG|Hazardouswasteprogram
5959160865709096960,27053,110003748945,32551|3255|32|325,Unspecifieduniverse
5959170280277409792,27053,110003752564,,Unspecifieduniverse
5959170280277409792,27053,110003762205,,Brownfieldssite|SQG|Undergroundstoragetankprogram
5959160419032498176,27053,110003788660,,Unspecifieduniverse
5959161278025957376,27053,110003790096,42|423|4239|423930,CESQG
5959170280277409792,27053,110003792771,541990|5419|541|54,CESQG
5959171585947467776,27053,110003793397,,Unspecifieduniverse
5959160419032498176,27053,110003795741,,CESQG
5959164026805026816,27053,110003797115,,CESQG
5959161278025957376,27053,110003797641,,Unspecifieduniverse
5959164026805026816,27053,110003804401,44711,Undergroundstoragetankprogram|CESQG
5959160419032498176,27053,110003805124,,Unspecifieduniverse
5959164026805026816,27053,110003807863,,CESQG
5959164026805026816,27053,110003836966,,CESQG
5959170280277409792,27053,110003838697,,Unspecifieduniverse
5959161106227265536,27053,110003845288,,Unspecifieduniverse
5959170280277409792,27053,110003851564,,CESQG
5959161312385695744,27053,110003854446,,CESQG
5959164026805026816,27053,110003885403,,Unspecifieduniverse
5959160419032498176,27053,110003885671,,Unspecifieduniverse
5959160419032498176,27053,110003889864,,Unspecifieduniverse
5959170280277409792,27053,110003899247,,CESQG
5959161312385695744,27053,110003903232,,CESQG
5959170280277409792,27053,110003921873,814110|8141|814|81,Unspecifieduniverse
5959170280277409792,27053,110003932567,,Pesticideproducer|CESQG
5959161278025957376,27053,110003933469,,SQG
5959161278025957376,27053,110003933771,811|81|8113|811310,Formalenforcementaction|Criteriaandhazardousairpollutantinventory|Hazardouswasteprogram|SQG|Transporter|Complianceactivity|Airprogram|Airminor|Unspecifieduniverse|Undergroundstoragetankprogram
5959170280277409792,27053,110006056631,,Undergroundstoragetankprogram|CESQG|Brownfieldssite
5959170280277409792,27053,110006059077,,Unspecifieduniverse
5959170280277409792,27053,110006061484,,CESQG
5959161106227265536,27053,110008652421,,Unspecifieduniverse
5959161278025957376,27053,110008669039,,CESQG
5959161278025957376,27053,110008670438,,CESQG
5959170280277409792,27053,110008744369,,CESQG
5959160419032498176,27053,110008744430,,CESQG
5959160419032498176,27053,110008744564,811111|81111|8111|811|81,CESQG
5959160419032498176,27053,110008744573,,CESQG
5959170280277409792,27053,110008745064,3231|32311|32|323|323110|323111,Hazardouswasteprogram|Criteriaandhazardousairpollutantinventory|Hazardouswastebiennialreporter|LQG|Airminor|Airprogram
5959160419032498176,27053,110008745199,,Unspecifieduniverse
5959170280277409792,27053,110008745206,,Unspecifieduniverse
5959160865709096960,27053,110008746642,,CESQG
5959170280277409792,27053,110008748613,,CESQG
5959160419032498176,27053,110008748953,,Unspecifieduniverse
5959170280277409792,27053,110008749079,,CESQG
5959170280277409792,27053,110008749284,,Unspecifieduniverse
5959161278025957376,27053,110008821329,4245|42|424|424510,Criteriaandhazardousairpollutantinventory|Airminor|Airprogram
5959160419032498176,27053,110009402618,,Unspecifieduniverse
5959160419032498176,27053,110009404518,81|811|8111|81111|811111,Unspecifieduniverse
5959160419032498176,27053,110009405599,,Unspecifieduniverse
5959160419032498176,27053,110009408961,,Unspecifieduniverse
5959170280277409792,27053,110011796422,,Complianceactivity
5959160865709096960,27053,110013081850,,Formalenforcementaction
5959170280277409792,27053,110015325343,81|811|8111|81112|811121,Unspecifieduniverse
5959170280277409792,27053,110015862404,,CESQG
5959161243666219008,27053,110020694603,,Unspecifieduniverse
5959170280277409792,27053,110020702818,,CESQG
5959161278025957376,27053,110020854397,,Airmonitoringsite
5959170280277409792,27053,110020858829,,Airmonitoringsite
5959161312385695744,27053,110021641552,,Airmonitoringsite
5959161106227265536,27053,110031294169,,CESQG
